Long,Lat,globalid,CreationDa,Creator,EditDate,Editor,current_st,species,height,canopy_spr,canopy_s_1,canopy_cov,staining,diameter_b,multiple_d,multidbh_e,d_holes,tree_tag,comment_1,comments_2
-118.397744,34.61213448,22e6abb5-2d35-4f78-97dc-3fd1a6bcaafe,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3982284,34.61294748,bc095198-3a64-4ff7-bc32-2627f26fa750,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,,
-118.3980775,34.61297141,dcbd360e-47ab-4964-9c3d-b4953eb7f34e,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,5,0,,
-118.3980242,34.6128992,d990b03a-fcf0-4243-b742-c49f13987d90,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.3980275,34.61282699,d4268715-d28e-4dc5-9c0b-d6f63fe9bb03,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,10,0,,
-118.4188533,34.6170604,a2253aa2-6bb4-45fc-92e3-a9cfa74d03ad,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4187603,34.6171223,4b415f1b-2cdf-4611-9767-aeb3f094f28f,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4187074,34.61708219,31b271d6-1078-43e2-9895-31ea6ab4b745,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4187815,34.61704836,92b7c849-6be0-4d19-b680-1b65cd5d8f34,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,55,30,40,75,No,24.1,Yes,0,56,1908,Most D’s at bottom,
-118.4186335,34.61695737,f79087fc-9a63-4bc2-bdb2-a5f4ec847ae2,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4186254,34.61695967,ac53a3ec-6ae0-4832-9991-b7df9bea1158,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,4,0,,
-118.4185662,34.6173032,a1d1e8ec-1179-414e-9a04-b4cbf6e70355,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.418673,34.61739843,19cb2637-267f-4300-9630-3e0d6b005acf,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4186816,34.61740333,47b0bf37-8739-4955-a286-1cafedc67834,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4186816,34.61737928,1e41b410-dd6b-4750-b4a8-4088533b6a81,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4186836,34.61737573,49cf7c7e-8f86-4fce-aed3-05cde7e064ba,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,,
-118.4157445,34.61834952,533f7c18-2b9b-4691-bad1-d596733c31b5,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,40,45,40,10,Yes,29.1,No,29.3,20,1958,Not on original bid,
-118.4158265,34.61757793,d887a510-ef29-461a-a637-4dfaa2f7b029,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4158207,34.6175628,4a636def-1864-4c68-818e-9791b27ef6fe,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4158195,34.61756313,aa923df2-7113-4e49-adaf-9a3585d89631,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4158169,34.61754877,bdc5dcf0-4161-4db5-b9cd-898b91c29234,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4159042,34.6175175,684b37b7-5e23-4086-aed5-7edbddc28f95,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,9,0,,
-118.4175714,34.6164205,3c615b45-da26-4ff8-9ed1-4a4680b52c6e,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4175042,34.6164265,7d9763c9-94ef-4387-90b0-d482e9b1a31c,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4174929,34.61643302,b1465c67-8e23-498a-ad30-fc6bafd5d39e,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4174427,34.6164172,7c95ca65-b051-403f-8124-393b48b723dc,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,Yes,0,,0,0,0,,
-118.4174453,34.61641902,4c66abea-ae9f-4633-8bcd-79f9929d7d7f,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,Yes,0,3,0,,
-118.4136793,34.61680615,cd985b77-6c5a-4f39-9315-3f8fcad502df,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,20,30,0,0,No,18,No,0,15,0,,
-118.4130972,34.61712022,d64ac35f-90b0-483c-826c-0c4a3d2ed27f,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,Yes,0,,0,0,0,,
-118.4131236,34.61718007,53c58277-1652-47cf-b1bf-8836a19c359c,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4144087,34.61854461,53741b75-73b1-4c7c-8c9e-2ef70672fd7e,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,Vacant,
-118.4111075,34.62432201,0b78f50a-8851-4362-b87a-21d54e8f4d7d,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,25,25,0,Yes,0,,0,10,0,One truck dead,
-118.4107472,34.62394942,136ece22-e705-4b4c-99b2-ae4446f7786d,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,4,0,,
-118.4098999,34.62375822,effafefe-1d24-4668-9fdf-aa1bf91a7f2f,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,25,15,20,0,No,23.1,No,0,25,2202,,
-118.4096892,34.62374853,b2418719-a180-4642-bebf-10ce829d15bb,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,34,30,35,0,Yes,16.3,,0,15,2204,,
-118.4095982,34.62373607,3d098131-9e2c-48de-8814-cbf9bc3a40d4,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,2206,,
-118.4093425,34.6238421,b9ba453e-7229-4d8e-99d5-64a7d194dddd,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,2203,Stub,
-118.3962943,34.61158103,50db79f2-a275-410a-8c31-116b332766ca,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,Yes,0,,0,3,0,,
-118.3962458,34.61191278,d776dd14-69ab-40c0-9840-2bab2135bb5e,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,Yes,0,,0,4,0,,
-118.3962975,34.61177318,2fbfe25f-08e5-490f-aed7-1e303e128069,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,,0,,0,4,0,,
-118.4045503,34.61817224,2634824d-cede-4111-8924-e29a80af7b4f,2021-10-05 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-12-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,12,10,0,0,,9,No,0,30,1997,"Tree down on ground already, not in original bid",
-118.4185498,34.61740773,f61c2b03-53ac-4536-9fff-b525308b4a26,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,0,0,0,0,,0,Yes,0,50,0,Dead n down,
-118.4184124,34.61748628,2a097c3e-200d-4cab-8a49-19787a36cc4d,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,0,0,0,0,,0,No,0,0,0,Dead n down,
-118.4183789,34.61753018,bd39abd1-abc9-4d05-a484-7d65e9c7cc0d,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,0,0,0,0,,0,,0,50,0,,
-118.4139755,34.6230183,d18d5174-9e51-4723-b0cb-836cb8f0a895,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,15,10,15,0,No,15,Yes,0,30,0,Larger truck to monitor,
-118.414039,34.62303755,d2280a39-ab1c-4b4f-a954-0c2c42c81395,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,45,40,35,50,No,0,No,0,8,0,,
-118.4141564,34.62308912,1be49a2c-026a-42bb-b3e1-0e8980279676,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,30,50,Yes,0,No,0,26,0,,
-118.4142268,34.62310765,15e25ccb-ae64-417e-b520-1a8101471811,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,35,40,65,No,0,Yes,0,5,0,,
-118.4142522,34.62314553,7bf0ce19-309a-4924-bfe3-c85c6fc72d01,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,55,45,50,70,No,0,,0,1,0,,
-118.4144943,34.62319312,63375171-0704-40a7-8504-7cb6034f4a9a,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,30,20,25,75,Yes,0,Yes,0,1,0,,
-118.4145212,34.62319548,d9dd4d0b-407f-4d53-8d23-bafddab7a95d,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,30,20,20,70,,0,No,0,0,0,,
-118.414523,34.6231961,9b90c2a1-48b4-4a19-8623-d53e03f3fbe7,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4144512,34.62345982,e2344b85-9117-4932-a60b-b20f56c5bc89,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4144472,34.6236,990af922-2856-467e-b937-8fd64047d7aa,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,60,50,50,95,,0,,0,0,0,Beautiful larger tree,
-118.4143113,34.6233807,27c3bb90-c82b-4b0f-bab2-a6453428e82b,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,25,10,20,30,Yes,0,No,0,0,0,,
-118.4143047,34.62338302,34a9e19f-b496-4733-97d9-a91664088c79,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4142686,34.62334605,888af865-f20b-4522-9e3d-a97f5ad43318,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,35,40,45,Yes,0,No,0,10,0,,
-118.4143919,34.62299843,6187d7cf-dd60-4359-a2ea-3c6f47c754ed,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4141551,34.6228894,184955d5-b94f-408c-9012-68b1af095d44,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,50,50,45,95,No,0,,0,0,0,,
-118.414153,34.62293707,4c863b65-5e96-4a74-8000-918d6c10c3b8,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,30,30,25,80,No,0,,0,0,0,,
-118.4138366,34.62296988,7b95b091-bb07-4ce4-ae52-9bc6db1b56aa,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4135481,34.62294067,b2a5fb6e-1189-4273-b58d-4a5895bf0682,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4133888,34.62306722,8874d9ad-5ca2-4cef-846b-6fc8c8289b5c,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4133665,34.62313843,ce5e6745-7fac-4258-8202-2d185019afdb,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4133771,34.62319388,f78f531a-006c-4302-b4cd-5836633e137d,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4130239,34.62306638,10f360d5-2996-456d-b715-60586439c46a,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,25,20,20,35,Yes,0,,0,30,0,,
-118.3976084,34.61232364,0fb4a83f-98f2-4577-8ec6-f465a08972d1,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,,
-118.3984426,34.61263655,fb69e274-36b6-48db-b96f-fee097756967,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,,
-118.4087352,34.61761368,dc6bdbf0-0f73-488a-9b0b-2654605d53a6,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,,
-118.4088119,34.61754567,0cc3447f-771b-43ee-9a2f-b9ec53a2fa5f,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,,
-118.4089764,34.61774862,a84e0fe3-4743-4206-bec3-1858dea1eb6a,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,,0,0,0,0,,0,,0,0,0,,
-118.4176744,34.6184479,74f6efec-02d2-4cf7-a9d7-791c4abca322,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,30,20,35,No,30.3,Yes,0,25,1932,,
-118.4168233,34.61878167,b213899e-4788-48f3-9c78-c353f8942229,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,45,35,40,35,No,40,Yes,0,10,1934,Branch only at photo line,
-118.4103646,34.61707953,37455dc5-ec6e-4643-a82b-32049847983e,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,40,20,20,10,No,19.5,No,0,100,1938,,
-118.3955751,34.61135225,f8ef238c-9d48-42a5-9197-b1660ca796b4,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,30,20,15,25,,0,,0,0,1953,Remove truck,Cracking
-118.3955762,34.6113511,a8c96259-a8dc-4021-824b-5edd1095ba67,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,25,10,15,10,Yes,15,Yes,0,20,1951,,
-118.4157375,34.61837812,8a61e57a-a668-47b4-95c7-3eca06b842c0,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,30,20,25,35,No,14.8,No,0,0,0,,
-118.4159687,34.61886393,05410522-4fe8-4924-83ba-c67f5aa4bf3c,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,35,25,30,45,No,12,,0,0,0,,
-118.4157712,34.618523,b0ac5864-45ff-4490-be3f-80235d32ceb3,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,25,20,15,30,,9.3,,0,0,0,,
-118.4157712,34.618523,b8362de7-1b0a-4bac-a3a9-7708982dbeef,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,20,20,15,30,No,7.8,,0,0,0,,
-118.4157712,34.618523,2a589c73-97c8-45fe-affd-72c9b5d00975,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,20,20,30,Yes,19.3,,0,10,0,,
-118.4160213,34.61833818,5348ed77-83e7-4d63-b46c-c1fa5f64f9ff,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,40,40,35,65,No,27.5,,0,0,0,,
-118.4158396,34.61826253,4bfccc94-580c-46b4-a94a-5f8af491123f,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,50,50,45,65,No,0,,0,0,0,Huge multi trunk tree,
-118.4138873,34.6197072,9470073f-93a9-4e06-a2b9-19bbe20ec2d1,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,3,0,,
-118.4139593,34.61967773,65931d7b-faef-45a3-9f8d-4552596e87a4,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,20,15,40,No,16.6,,0,19,0,,
-118.41393,34.61973712,5c6b277c-4f75-4716-8731-7ff87b891cc3,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,40,20,30,25,Yes,23.9,Yes,19.5,100,0,,
-118.4138913,34.61979508,08c9f9dd-a094-4283-a486-439d62821870,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,1,0,,
-118.4138549,34.61985182,1ce993d1-d569-4fe0-a853-28436a6cefad,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,3,0,,
-118.4139238,34.61987722,eb23617c-b75b-445b-9de1-921675f6e7df,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,50,35,30,40,Yes,20.4,Yes,0,10,0,,
